SMILES,Name
CN(CC(=O)Nc1cccc(Cl)c1)S(=O)(=O)\C=C/c1ccccc1,ZINC04465252
Cc1cccc(C(=O)OCC(=O)Nc2ccccc2Br)c1O,ZINC02655374
COC(=O)c1ccc(cc1)\C=C1\Sc2ccccc2NC1=O,ZINC03854756
COc1ccccc1C1C=C(N=C2NN=NN12)c1ccc(Br)cc1,ZINC01757734
CCOc1ccc2nc(SCC(=O)Nc3cccnc3Cl)[nH]c2c1,ZINC04623043
Fc1ccc(cc1)C(=O)CN1C(=O)NC(CCc2ccccc2)C1=O,ZINC03572935
Fc1cccc(NC(=O)N2CC3(CCN(CC3)C(=O)c3ccco3)C2)c1,ZINC03956282
CC(Sc1nnc2[nH]c3ccccc3n12)C(=O)Nc1ccccc1F,ZINC03500666
COC(=O)c1ccc(NC(=S)NC2CCc3ccccc23)cc1,ZINC00414607
Cc1ccc(N\N=C2\C(=C)NN(C2=O)c2ccccc2)cc1Br,ZINC03993191
COc1ccc(cc1)C(=O)N\C(C(N)=O)=C/c1ccc(Cl)cc1,ZINC03862890
Cc1cc(NC(=O)c2ccc(F)cc2)ccc1NC(=O)c1ccco1,ZINC00884372
Cc1ccccc1Cn1cc(cn1)-n1c(S)nnc1-c1ccoc1C,ZINC02800082
Clc1cccc(NC(=O)C(=O)N\N=C/c2ccc3OCOc3c2)c1,ZINC03976232
CC(C(=O)N\N=C/c1cccc(Br)c1)n1nnc2ccccc12,ZINC00994075
COc1cccc(c1)-c1nnc(S)n1\N=C/c1c(O)ccc2ccccc12,ZINC03974057
COC(=O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Cl)cc1,ZINC04071067
CN1C(=O)\C(S\C1=N/c1ccccc1)=C\c1cc(Cl)ccc1O,ZINC03976307
CNC(=O)c1ccc(NC(=O)c2ccccc2Br)cc1,ZINC03562580
CN(C(C)=O)c1ccc(OCC(=O)Nc2ccc(F)cc2)cc1,ZINC01464776
CC(=O)Nc1ccccc1NC(=O)c1ccccc1I,ZINC01219352
CCOc1ccc(NC(=O)c2nnn(c2C)-c2cccc(Cl)c2)cc1,ZINC02692774
COc1ccc(CNC(=S)N(C)c2ccc(O)cc2)cc1,ZINC03287747
Clc1ccc(c(c1)C(=O)Nc1ccccc1N1CCOCC1)N(=O)=O,ZINC03560473
Cn1cc(Cl)c(n1)C(=O)NNC1=CCC(CC1)c1ccccc1,ZINC02736707
CCn1c2ccccc2c2cc(NC(=O)C3=CN=S=N3)ccc12,ZINC04369218
CCC(=O)CC(c1ccccc1)C1=C([O-])c2ccccc2SC1=O,ZINC03982965
CCc1cccc(OCC(=O)Nc2nc3ccc(F)cc3s2)c1,ZINC03518843
O=C(NNC(=S)NCC1CCCO1)c1ccccc1-n1cccc1,ZINC02793122
CC1=NN(C(=O)C\1=C/Nc1cccc(O)c1)c1ccc(F)cc1,ZINC03997007
COC(=O)c1cccc(NC(=O)c2cc3sccc3n2C)c1,ZINC04355959
Cc1ccc2nsnc2c1NC(=O)Cc1cccc2ccccc12,ZINC00616954
COc1ccccc1NC1=C(Cl)C(=O)OC1OC(=O)c1ccccc1F,ZINC04142964
NC1=C(C(=O)[CH-]N1CCc1ccccc1)c1nc2ccccc2s1,ZINC00132180
CC(Oc1ccc(Cl)cc1)C(=O)N\N=C/c1ccc2OCOc2c1,ZINC00218607
Brc1ccccc1C(=O)NCC(=O)N\N=C/c1ccccc1,ZINC03892723
COc1cccc(C(=O)OCC(=O)Nc2cccc(Cl)c2)c1OC,ZINC03385466
O=N(=O)c1ccccc1\C=N\Nc1ncnc2sc3CCCCc3c12,ZINC03898471
COC(=O)c1cc2cc(NC(=O)c3ccccc3)ccc2s1,ZINC01392862
CC(SCC(=O)Nc1ccc(C)cc1)C(=O)Nc1ccc(F)cc1,ZINC01980281
C\C(c1ccc(Br)cc1)=N/NC(=O)C(O)c1ccccc1,ZINC03960298
Clc1ccccc1NC(=O)COC(=O)COc1ccccc1,ZINC03388736
CC(=O)Nc1ccc(OCC(=O)Nc2ccc(F)cc2)cc1,ZINC00575868
Cc1ccccc1NC(=O)CSc1nc(n[n-]1)-c1ccccc1Cl,ZINC00873619
Brc1ccc(COC(=O)CCC(=O)Nc2ccccc2)cc1,ZINC00992818
Brc1ccccc1\C=N/NC(=O)C1COc2ccccc2O1,ZINC03867767
COc1cc(ccc1O)\C=C1\S\C(NC1=O)=N/c1ccccc1Cl,ZINC03972196
Cc1ccc(o1)C(=C)NNC(=O)COc1ccc(Cl)cc1,ZINC03530338
COc1ccccc1NC(=O)C(C)OC(=O)c1ccc(Cl)nc1,ZINC03511707
ClC1=C(SC(=O)N1Cc1ccccc1)\C=N/NC(=O)c1ccccc1,ZINC03987764
CCOc1ccc(NC(=O)CN2C(=O)COc3ccc(Cl)cc23)cc1,ZINC00811666
COC(=O)c1cccc(NC(=O)C(C)Oc2ccc(Cl)cc2)c1,ZINC03559235
CCNc1nc(cs1)-c1ccc(NC(=O)c2ccc(F)cc2)cc1,ZINC00321912
Fc1ccc(NC(=O)COC(=O)C2COc3ccccc3O2)cc1Cl,ZINC03497669
Cc1ccccc1CSc1nc([N-]C(=O)c2cccs2)n[nH]1,ZINC04110115
CSc1ccccc1C(=O)OCC(=O)Nc1cccc(F)c1,ZINC03420645
Fc1ccc(NC(=O)C2=CC(=O)N(CC=C)\C(S2)=N/CC=C)cc1,ZINC02727622
COc1ccc(Cl)cc1NC(=O)C(=C\c1ccc[nH]1)\C#N,ZINC02743980
Clc1c(sc2ccccc12)C(=O)NCCCn1ccnc1,ZINC03857431
NN1C=Nc2c(sc3nc(-c4ccccc4)c4CCCCc4c23)C1=O,ZINC00507735
Clc1ncccc1C(=O)Nc1cnn(Cc2ccccc2)c1,ZINC02761748
COc1ccc(Br)cc1\C=N\NC(=O)CNc1ccccc1,ZINC01040906
COc1ccc(CC(=O)OCC(=O)Nc2ccc(Br)cc2)cc1,ZINC03216393
COc1ccc(Cl)cc1\C=N\NC(=O)C1COc2ccccc2O1,ZINC00059076
CCOc1ccc(cc1)C(=O)C[n+]1c(N)sc2ccccc12,ZINC03176773
COc1cc(cc(Br)c1O)\C=C1\N(C(=O)NC1=O)c1ccccc1,ZINC02751751
CCCC1([N-]C(=O)N(CC(=O)Nc2cc(F)ccc2F)C1=O)c1ccccc1,ZINC03464951
Clc1ccc(cc1)C(=O)N\N=C/c1ccc(s1)N1CCOCC1,ZINC04465720
Cc1c(Cl)cccc1Nc1nc(N)nc(n1)-c1cc2ccccc2o1,ZINC02203203
CCOc1ccc(cc1)-c1nnc(S)n1\N=C\c1cccc(O)c1,ZINC00554901
CC(=O)Nc1cccc(NC(=O)c2ccc(OC(F)F)cc2)c1,ZINC03553775
CC1(NC(=O)N(CCSc2ccccc2F)C1=O)c1ccccc1,ZINC04303388
COc1ccc(NC(=O)C(C)OC(=O)c2cccc(Cl)c2)cc1,ZINC01922308
CC(=O)c1cccc(Nc2nc(cs2)-c2c(C)nc3sccn23)c1,ZINC03853566
CCc1ccc(NC2=NN=C(Cc3ccc(Cl)cc3)C(=O)N2)cc1,ZINC02718812
Cc1cccc(c1)-n1nnc(C(=O)Nc2cccc(Cl)c2)c1C,ZINC02699062
Fc1ccccc1NC(=O)COC(=O)c1ccc2ncsc2c1,ZINC03479558
Cc1ccccc1Cc1nnc([N-]C(=O)c2ccccc2Cl)s1,ZINC00618132
Brc1cccc(OCCN2C(=O)NC3(CCOc4ccccc34)C2=O)c1,ZINC03321169
Fc1ccc(cc1)C(=O)CN1C(=O)NC2(CCCc3ccccc23)C1=O,ZINC02651307
COc1ccc2nc(NC(=O)CC3=NN(C)C(=O)c4ccccc34)sc2c1,ZINC02922850
FC(F)c1cc(nc2c(cnn12)C(=O)NCC=C)-c1ccccc1,ZINC02485416
O=C(CCSc1ccccc1)Nc1nc2cc3OCCOc3cc2s1,ZINC04348708
CCSc1nnc-2c(OC(Nc3ccccc-23)C(\C)=C\c2ccco2)n1,ZINC01084870
Fc1ccccc1Nc1nc(NCc2ccco2)nc(n1)N1CCOCC1,ZINC00910000
Cc1ccc(cc1)S(=O)(=O)NNC(=C)\C=C/c1ccccc1F,ZINC03868725
OC(C(=O)N\N=C\c1cc2OCOc2cc1Cl)c1ccccc1,ZINC00354723
CCCC(NC(=O)c1ccc(Br)o1)c1nc2ccccc2[nH]1,ZINC03860130
Cc1nc([N-]c2nc3ccccc3o2)nc(C)c1C(=O)Nc1ccc(F)cc1,ZINC00806550
COc1ccc(cc1)-c1nc(NC(=O)c2cccnc2)sc1C,ZINC00073286
Fc1ccccc1NC(=O)COC(=O)\C=C\c1ccc2OCOc2c1,ZINC03436872
CC(=O)Nc1ccc(cc1)C(=O)Nc1cccc(Cl)c1,ZINC00028505
Clc1cccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)c1,ZINC00079003
CCc1ccc(cc1)C(=O)OCC(=O)Nc1ccccc1Br,ZINC03489961
Brc1cc2OCOc2cc1\C=N\NC(=O)CSc1ccccc1,ZINC02534596
Cc1cc2cc(CNS(=O)(=O)c3ccc(Cl)cc3)ccc2[nH]1,ZINC00429826
COc1ccc2nc(SCC3=CC(=O)N4C=CSC4=N3)[nH]c2c1,ZINC03867964
Clc1ccc(s1)C(=C)NNC(=O)C1COc2ccccc2O1,ZINC03277720
[O-]c1c(ccc2[nH]c(Cc3ccc(F)cc3)nc12)C(=O)c1nccs1,ZINC01491047
FC(F)Oc1ccc(cc1)\C=C/C1=CC(=O)Nc2ccccc2N1,ZINC03854985
Cc1ccccc1NCC(=O)N\N=C\c1cc(Cl)ccc1O,ZINC00252322
CC(C)(C)c1noc(-c2ccoc2)c1C(=O)NCCc1ccc(F)cc1,ZINC00775580
CCCn1c(O)nnc1SCc1csc(n1)-c1ccccc1,ZINC02660719
Cc1ccc(SCC(=O)Nc2nnc(o2)-c2ccc(F)cc2)cc1,ZINC04496487
CC1=CC(=O)NC(SCC(=O)c2cccc3ccccc23)=N1,ZINC04370000
CN1C(=O)CC(S\C1=N/c1ccccc1)C(=O)Nc1ccccc1F,ZINC04464324
COc1ccc(cc1)\C=C1\C(=N)N2C(SC=C2c2ccccc2)=NC1=O,ZINC04467558
Cc1nnc([N-]C(=O)c2ccc(cc2)-c2ccccc2)s1,ZINC00141486
Clc1ccc(NC(=O)COC(=O)\C=C/c2ccc3OCOc3c2)cc1,ZINC03867643
Cc1ccc(NC2=NN=C(Cc3ccccc3Cl)C(=O)N2)cc1C,ZINC02718996
Cn1nnnc1SCc1ccc(cc1)C(=O)Nc1ccccc1F,ZINC00619868
COc1cccc(c1)-c1cc(no1)C(=O)Nc1cccc(Cl)c1C,ZINC00423690
COc1ccc(cc1)N1C(=O)CC(S\C(N)=N\c2ccccc2)C1=O,ZINC04358945
COc1ccccc1CNS(=O)(=O)Cc1ccc(Cl)cc1,ZINC02874657
COc1ccc(OC)c2sc(NNC(=O)c3cccc(F)c3)nc12,ZINC00251240
Fc1ccc(NC(=O)CSc2nnc(Cc3ccccc3)o2)cc1,ZINC00411399
CC(N1C(=O)c2ccccc2C1=O)C(=O)Nc1ccc(I)cc1,ZINC00637087
NC1=CC(=O)N(Cc2ccccc2)C(=O)N1c1ccc(F)cc1,ZINC00170895
CCc1nnc(NC(=O)CSc2cccc3cccc(Cl)c23)s1,ZINC02647605
Fc1ccc(NC(=O)COC(=O)C2COc3ccccc3O2)cc1,ZINC03497804
COc1ccc-2c(CCc3c(noc-23)C(=O)Nc2ccc(Br)cc2)c1,ZINC02466046
COc1cccc(c1)C(=O)[N-]c1nnc(SCc2ccccc2)s1,ZINC04086611
Clc1ccc(Oc2ccccc2)c(NC(=O)COC(=O)C2CC2)c1,ZINC03392640
Cc1nnc(SCC(=O)N(c2ccccc2)c2ccc(O)cc2)s1,ZINC00892105
COC(=O)c1ccccc1OC(=O)Nc1ccc(SC)cc1,ZINC00402038
CCOc1cccc(c1)C(=O)NC(=S)[N-]c1ccccc1O,ZINC00456813
CC(=O)Nc1ccc(NC(=O)c2cc(Cl)c3ccccc3c2[O-])cc1,ZINC03465917
COc1ccc(Cl)cc1S(=O)(=O)NCC1COc2ccccc2O1,ZINC02913845
C=CCNC(=O)c1ccc-2c(NC(=S)n3c-2nc2ccccc32)c1,ZINC02970342
Clc1ccccc1Oc1ccc(cc1)S(=O)(=O)NC1CCCCC1,ZINC00953562
CCOC(=O)c1oc2ccccc2c1[N-]C(=S)NC(=O)c1cccs1,ZINC04135339
CN(C(=O)C\C(C)=N\NC(=O)c1ccc(F)cc1)c1ccccc1,ZINC04409088
Clc1ccccc1Nc1nc(cs1)C(=O)NCc1ccco1,ZINC00819399
Cc1nnc(SCC(=O)Nc2cccc(F)c2)n1-n1cccc1,ZINC04518395
CC(N(c1ccccc1)S(C)(=O)=O)C(=O)Nc1cc(Cl)ccc1C,ZINC01146404
Cc1ccc(NC(=O)CN2C=Cc3ccccc3C2=O)cc1F,ZINC00211600
Cc1cc2nn(nc2cc1NC(=O)c1ccco1)-c1ccc(Cl)cc1,ZINC01220406
COc1ccccc1NC(=O)C(\C#N)=C/c1ccccc1Cl,ZINC03868100
Brc1ccc2NC(=O)C=C(C(=O)NCc3ccc4OCOc4c3)c2c1,ZINC03037044
Cc1ccc(cc1-c1ccc2c(C)noc2c1)C(=O)Nc1nccs1,ZINC03938231
CN1N(c2ccccc2)C(=O)C(\N=C\c2cc(Br)ccc2O)=C1C,ZINC00728344
O=C(Cc1cccs1)NNC(=O)C1COc2ccccc2O1,ZINC02661781
CC(=O)Nc1ccc(cc1)-c1csc(Nc2cccc(C)n2)n1,ZINC00813388
COc1cc(ccc1O)\C=C1/SC(=S)N(Cc2cccnc2)C1=O,ZINC03853906
Brc1ccc(cc1)C(=C)NNC(=O)CNC(=O)c1ccccc1,ZINC02675637
Cc1onc(-c2ccccc2)c1C(=O)NNc1ccc(F)cc1,ZINC00151445
COC(=O)c1ccc2nc(NC(=O)c3ccccc3F)sc2c1,ZINC03195822
Cc1cccc(NC(=O)c2ccn(COc3ccc(Br)cc3)n2)n1,ZINC03853027
CC(OC(=O)c1c(F)cccc1Cl)C(=O)Nc1ccc(cc1)C(C)=O,ZINC03382540
CN1N(c2ccccc2)C(=O)C(\N=C\c2cc(Cl)ccc2O)=C1C,ZINC00062093
Cc1nnsc1C(=O)Nc1ccc(Oc2ccccc2)cc1,ZINC00156171
FC(F)Oc1ccc(NC(=O)CC2Nc3ccccc3NC2=O)cc1,ZINC00108941
Brc1cc(ccc1OCC=C)\C=C1/NC(=O)N(C1=O)c1ccccc1,ZINC03005421
CC(Oc1ccc(Cl)cc1)C(=O)Nc1cccc(c1)C(C)=O,ZINC03611508
COc1ccc(cc1O)\C=N/n1cc(nc1S)-c1ccccc1,ZINC03997183
COc1ccccc1NC(=O)C(C)OC(=O)c1ccccc1Br,ZINC01982767
Cc1ccc(NC(=O)CCCN2C(=O)Oc3ccccc23)c(Br)c1,ZINC03613350
CCSc1nnc-2c(OC(Nc3ccccc-23)c2ccco2)n1,ZINC00197579
Cc1csc(NC(=O)CSc2ncc([nH]2)-c2ccccc2)n1,ZINC00795747
COc1cc(\C=C2\NC(=O)NC2=O)c(Br)cc1OCc1ccccc1,ZINC01138893
Cc1ccc2nc(NC(=O)CSc3ncnc4ccccc34)sc2c1,ZINC04162974
CC(Oc1ccc2C(C)=CC(=O)Oc2c1)C(=O)Nc1ccccc1F,ZINC00150850
COc1ccc2c(Cl)c(sc2c1)C(=O)NCc1ccccn1,ZINC01054182
COc1cc(ccc1O)\C=C1\S\C(NC1=O)=N\c1ccc(C)cc1,ZINC03977335
Cn1c(SCC(=O)Nc2cccnc2Cl)nnc1-c1ccccc1,ZINC03542451
COc1ccccc1CC(=O)N[N-]S(=O)(=O)c1ccc(Cl)cc1,ZINC00869544
Cc1cccc(OCC(=O)N\N=C/c2cc(Cl)ccc2O)c1,ZINC01498164
COc1cc2ncnc(Nc3ccc4ncsc4c3)c2cc1OC,ZINC00018524
Cc1cc(Br)cc(C)c1OCC(=O)Nc1ccccc1C(N)=O,ZINC00955088
COc1ccc2nc(SCc3nnc(o3)-c3ccco3)[nH]c2c1,ZINC04252223
Cc1cccc2c1N=C([O-])/C2=N\NC(=S)NCc1ccccc1,ZINC03967627
COc1ccccc1NC(=O)C(C)Sc1nc2ccc(Cl)cc2[nH]1,ZINC03867966
C\C=C([NH2+]Nc1nc2ccccc2s1)/C1=C([O-])c2ccccc2C1=O,ZINC03892746
COc1ccc(cc1F)S(=O)(=O)NCCc1cn2ccccc2n1,ZINC04248471
COc1ccc(cc1OC)C(=O)N\N=C\c1c[nH]nc1-c1ccc(F)cc1,ZINC02762087
CCOc1ccccc1\C=C1/C(=O)[N-]N(C1=O)c1cccc(Cl)c1,ZINC03852962
Cc1cc(NC(=O)CN2C=Nc3ccccc3C2=O)ccc1Br,ZINC03247932
COc1cc(N)c(Cl)cc1C(=O)OCC(=O)N(C)c1ccccc1,ZINC02623197
COc1ccc(\C=N\NC(=O)c2ccccc2I)cc1O,ZINC01233833
COc1ccc(NC(=O)C(\C#N)=C\c2ccc(Br)o2)cc1,ZINC02824680
CC(OC(=O)c1cccc(Cl)c1)C(=O)Nc1ccc2OCOc2c1,ZINC03385665
Cc1csc(NC(=O)CSc2nc3ccccc3[nH]2)n1,ZINC00615151
COc1ccc(NCC(=O)N\N=C\c2cccc(Br)c2)cc1,ZINC01054674
CN1C(=O)c2ccccc2N=C1SCC(=O)Nc1ccc(F)c(F)c1,ZINC03507211
COc1cc(\C=N\NC(=O)C2COc3ccccc3O2)cc(Br)c1O,ZINC02353829
CC(OC(=O)c1cccc(F)c1)C(=O)Nc1ccccc1C,ZINC03405158
C\C=C/NNC(=O)COc1ccc2ccccc2c1Br,ZINC03858752
Cc1ccc(NCC(=O)N\N=C\c2ccc(I)o2)cc1,ZINC01092664
CSc1ccccc1NC(=O)CSc1nc2ccccc2[nH]1,ZINC00097863
Brc1ccc(CC(=O)OCC(=O)Nc2ccc3OCOc3c2)cc1,ZINC03319266
COc1ccc(NC(C)=O)cc1NC(=O)c1cccc(I)c1,ZINC03525023
C=C1NN(C(=O)\C1=C\c1ccc(OC2CSC2)cc1)c1ccccc1,ZINC03859004
CCCC1=Nc2ccc(N)cc2C(=O)N1Cc1cccc(Cl)c1,ZINC00930756
CSc1ccccc1NC(=O)COC(=O)Cc1cccs1,ZINC03244442
Clc1ccc(OCc2cccs2)c(CNc2nc[nH]n2)c1,ZINC00806065
COc1ccc(cc1OC)\C=C1/C(=O)[N-]N(C1=O)c1ccc(Cl)cc1,ZINC03858583
COc1cc(ccc1OCc1ccccc1)\C=C(/C#N)C(N)=S,ZINC00349860
CC(C)c1ccc2nc(NC(=O)c3ccc(cc3)C(C)=O)sc2c1,ZINC04348388
CS(=O)(=O)N(CC(=O)Nc1cccc(F)c1)c1cccc2ccccc12,ZINC01133658
Cc1cc(SCC(=O)c2ccc(O)c(O)c2)nc2ccccc12,ZINC00798778
Clc1ccc(cc1)\N=C1\NC(=O)\C(S1)=C\c1ccc2OCOc2c1,ZINC03889493
OCCN1C(c2ccccc2)\C(C(=O)C1=O)=C(/[O-])c1ccc(Cl)cc1,ZINC04427200
CC(OC(=O)c1c(F)cccc1Cl)C(=O)Nc1ccccc1C,ZINC03382801
NC(=S)N1CCC(CC1)C(O)(c1ccccc1)c1ccccc1,ZINC00522725
Cc1ccc2nc(SCC(=O)Nc3ccc4OCOc4c3)[nH]c2c1,ZINC01278291
CC(c1ccccc1)n1c(S)nnc1CCc1ccc(O)cc1,ZINC00150172
Cc1ccccc1NC(=S)NNC(=C)c1ccccn1,ZINC01642877
CSc1ccccc1NC(=O)c1cc2C(=O)Oc3ccccc3-c2s1,ZINC02494671
COc1ccc(cc1)\C=N\NC(=O)CNc1ccc(F)cc1,ZINC00252146
COc1ccc(OC)c(\C=N\c2ccccc2C2=NNC(=S)[N-]C2=O)c1,ZINC03189784
COC(=O)c1ccc(NC(=O)CSc2nc3ccccc3s2)cc1,ZINC00716798
CN(C(C)=O)c1ccc([N-]C(=S)NC(=O)COc2ccccc2)cc1,ZINC00641539
Cc1ccccc1OCC(=O)ONNC(=S)Nc1ccccc1,ZINC03122014
Cc1cc(OCC(=O)Nc2ccccc2C(N)=O)ccc1Cl,ZINC00116341
CC(=O)c1ccc(NC(=O)COc2ccccc2Cl)cc1,ZINC00455399
CC1(NC(=O)N(CC(=O)Nc2ccccc2F)C1=O)c1ccccc1,ZINC03460667
CC(Oc1ccc(Br)cc1)C(=O)Nc1cccc(c1)N(=O)=O,ZINC02850636
CCOc1ccc(cc1)-c1csc(NC(=O)c2ccco2)n1,ZINC00143311
Cc1ccccc1NCC(=O)N\N=C\c1ccc(I)o1,ZINC00919130
Oc1c(CC=C)cccc1\C=N/NS(=O)(=O)c1ccc(Cl)cc1,ZINC03968903
CSc1nnc(-c2ccccc2)n1\N=C\c1cc(O)ccc1Cl,ZINC00365798
CC(=O)c1cccc(OCC(=O)Nc2nc3ccc(F)cc3s2)c1,ZINC03528546
Cc1ccc2nsnc2c1NC(=O)c1ccc2ccccc2c1,ZINC00097645
COc1cc([N-]S(=O)(=O)c2ccc3ccccc3c2)c(OC)cc1Cl,ZINC00869540
Cc1cccc(C)c1OCC(=O)N\N=C\c1cc(Cl)ccc1O,ZINC00059147
CCOc1ccc2nc(NC(=O)COc3ccc(F)cc3)sc2c1,ZINC02990786
Cc1noc(C)c1-c1nc(Nc2ccc(F)cc2)c2ccccc2n1,ZINC04264843
COc1ccc(cc1)C(=O)N\N=C\c1cc(Cl)ccc1O,ZINC00252667
Cc1cccc(c1)-c1nnc(SC(=O)NCc2ccco2)o1,ZINC00413823
Nc1cc(Cl)ccc1C(=O)OCC(=O)Nc1ccc2OCOc2c1,ZINC03273564
O=C(CSc1ccccc1)Nc1nc(cs1)-c1cccnc1,ZINC04303381
COc1cccc(\C=N\c2ccccc2C2=NNC(=S)[N-]C2=O)c1OC,ZINC03189787
CC(C)OC(=O)c1cccc(n1)C(=O)Nc1cccc(Cl)c1,ZINC01504925
CC(N1C(=O)NC(C)(C1=O)c1ccccc1)C(=O)Nc1ccc(Cl)cc1,ZINC02627666
C\C(Nc1ccc(F)cc1)=C1C(=O)N(C(=O)N=C\1[O-])c1ccccc1,ZINC04001214
COc1ccc(cc1OC)C1=CC(c2ccc(F)cc2)n2ncnc2N1,ZINC00658385
CC(\C=N\NC(=O)c1cncc(Br)c1)=C\c1ccccc1,ZINC00289443
CCOc1ccc(cc1)S(=O)(=O)NNC(=C)c1cccs1,ZINC03526768
CC(CO)Nc1nc(C(=O)c2cccs2)c2sccc2n1,ZINC00008946
Clc1ccc(NC(=O)CN2C(=O)c3ccccc3N=C2C2CC2)cc1,ZINC01371517
Cc1ccc(cc1)N1C(O)CN(C(=O)c2ccccc2)C1=S,ZINC01008762
CSc1ccc(cc1)\C=C1/C(=N)N2C(SC=C2c2ccccc2)=NC1=O,ZINC04467552
COc1ccc(OC(C)C(=O)Nc2nc3ccccc3s2)cc1,ZINC00514507
Cc1nc2ccc(NS(=O)(=O)c3ccc4ccccc4c3)cc2s1,ZINC00810235
O=C(COc1ncnc2sccc12)Nc1ccc2OCCOc2c1,ZINC04195255
O=C(COc1ccccc1)NNC(=S)Nc1ccccc1,ZINC00122726
Cc1ccc(N2C(=O)C(Cl)=C(Nc3cccc(O)c3)C2=O)c(C)c1,ZINC00142135
COc1ccc(CC2=NN=C(NC2=O)Nc2ccc(F)cc2)cc1,ZINC02718705
CC(OC(=O)c1ccccc1O)C(=O)Nc1ccc(Cl)cn1,ZINC02636562
CCNC(=S)Nc1ccc(Cc2nc3ccccc3[nH]2)cc1,ZINC00619762
CC(C)=CNNC(=O)COc1ccc2cc(Br)ccc2c1,ZINC02673542
Brc1ccc(CC2S\C(NC2=O)=N/N=C/c2ccco2)cc1,ZINC04075929
Cc1cccc(NC(=O)COC(=O)COc2ccccc2Cl)c1,ZINC03476075
S=C(NCCc1ccccc1)NCc1cccnc1,ZINC04547027
Cc1ccc(NC2=C(Cl)C(=O)OC2OC(=O)c2ccccc2F)cc1,ZINC03903574
Cc1ccc(NC(=O)CSc2nnc(s2)-c2cccnc2)cc1,ZINC01070517
COc1cccc(c1)\C=C1\NC(=O)N(Cc2ccc(F)cc2)C1=O,ZINC03862433
Brc1ccc(OCC(=O)Nc2ccc3OC(=O)C=Cc3c2)cc1,ZINC02859713
COCCCNC(=O)c1c(noc1-c1ccccc1)-c1ccc(F)cc1,ZINC02478113
Oc1ccccc1\C=N\NC(=O)CNc1ccc(I)cc1,ZINC01051233
Nc1nc(NCc2ccc(Br)cc2)nn1-c1ccccc1,ZINC02492829
Cn1cccc1\C=C1\S\C(NC1=O)=N\c1cccc(O)c1,ZINC03890254
CCn1c(S)nnc1C1=CC=CN(Cc2ccccc2)C1=O,ZINC01389361
CC(=O)c1ccc(NC(=O)\C=C/c2cccc(Cl)c2)cc1,ZINC03858114
Cc1cc(Cl)ccc1OCC(=O)NNC(=C)c1ccncc1,ZINC02757068
Cc1ccccc1OCC(=O)OCC(=O)Nc1ccccc1Cl,ZINC03435644
COc1ccc(cc1)C1CC(=O)C2=C(C1)N\C(N=C2)=N/c1ccc(F)cc1,ZINC01269532
Cc1cccc(NC(=O)CNS(=O)(=O)c2ccc(Cl)cc2)c1,ZINC00469711
Cc1cc(C)n(n1)-c1ccc(Cl)c(n1)C(=O)NCc1ccccn1,ZINC04633485
C=CCn1c(SCC2=Nc3ccsc3C(=O)N2)nc2ccccc12,ZINC04492815
Oc1ccc(\C=N\NC(=O)C2COc3ccccc3O2)cc1Br,ZINC03027481
Cc1cccc2c1N=C([O-])/C2=N\NS(=O)(=O)c1ccc(Br)cc1,ZINC04465943
O=C1NCCN1CCN1C(Nc2ccccc2C1=O)c1cccs1,ZINC00155147
FC(F)(F)C1CC(Nc2cc(nn12)C(=O)NCc1ccco1)c1ccco1,ZINC00865848
COC(=O)c1ccc(OC(C)C(=O)Nc2ccc(Cl)cc2)cc1,ZINC03377644
Oc1ccc(Cl)cc1\C=N\NC(=O)C1COc2ccccc2O1,ZINC00291062
COc1cccc(\C=N/N2C(=S)NN=C2c2ccccc2F)c1O,ZINC01269217
Brc1cccc(c1)C(=O)NN\C=C\C(=O)c1ccccc1,ZINC02893244
Clc1ccccc1NC(=O)C1CCN(CC1)C(=O)c1ccccc1,ZINC00310240
COc1ccc(Cl)cc1NC(=O)COC(=O)c1ccccc1C,ZINC03488047
COc1cccc(NC(=O)C2CN(C(=O)C2)c2ccc(Br)cc2)c1,ZINC00826015
CC(Nc1ccc(Br)cc1)C(=O)Nc1ccc2OCOc2c1,ZINC03371818
COc1cccc(c1)C1=CC(N2N=NNC2=N1)c1ccccc1Cl,ZINC01784504
COc1ccc(CO\N=C\Nc2ncnc3sccc23)cc1,ZINC04013850
Cc1sc2N=C(SCc3ccccc3)N(N)C(=O)c2c1C,ZINC00383373
COc1ccc(Nc2nc(cs2)C(=O)NCc2ccccn2)cc1,ZINC00819401
O=C1NC(=S)N(C(=O)\C1=C/c1ccc(o1)N1CCOCC1)c1ccccc1,ZINC04503533
CCSC1=NSC2=NC(=O)\C(=C/c3c[nH]c4ccccc34)C(=N)N12,ZINC03894878
COc1ccc(cc1)C1=CS\C(N1)=N/N=C\c1ccc(O)cc1,ZINC03892759
Fc1cccc(Cl)c1CC(=O)OCC(=O)Nc1ccc2OCOc2c1,ZINC03317457
Oc1nnc(Sc2ncnc3sccc23)n1CCc1ccccc1,ZINC03440077
O=C(CSc1ccccn1=O)NC(=O)C1COc2ccccc2O1,ZINC03311032
Clc1cccc(Cl)c1Cn1cnc(NCc2ccco2)c2ncnc12,ZINC01082332
